id,ra,dec,dist,dist84,dist16,x,y,z,g,bp,rp,class,xtime,seto,SN,xtime_err
4825314363132677504,76.3632410099243,-33.813638024835726,46.40295,46.475574,46.31494,-20.772602564450608,-31.464404881142766,-27.029923866416343,12.435902,13.5599,11.375822,SOLAR_LIKE,2457248.1803907203,False,1987A,0.26195753
6355427660974875776,330.04775790583005,-78.79085128192823,80.70603,80.79579,80.60671,44.306997434587174,-48.9350857181179,-46.45503587150385,13.018607,14.084612,11.988068,SOLAR_LIKE,2457476.8471535076,False,1987A,0.30834708
6355841524023560832,320.4212860249333,-78.51307828005632,73.770035,73.82989,73.70134,42.45340786352244,-44.24268559597881,-41.04353363606677,10.418369,10.942396,9.7485075,SOLAR_LIKE,2457614.189411544,False,1987A,0.20963322
4611699556164330752,53.80942914134335,-89.68598077479,140.15692,140.40881,139.94115,67.10686621972036,-104.74477296969161,-64.59673038994593,12.672665,13.344589,11.886189,SOLAR_LIKE,2457409.2813586905,False,1987A,0.7626623
4611999757199224832,14.03892501612737,-88.70491154309764,138.75114,138.97923,138.5795,66.14140150916319,-102.45327319879905,-66.21211661582029,11.950996,12.441252,11.264541,SOLAR_LIKE,2457161.4303161353,False,1987A,0.6518798
4970704812899201152,34.36922706522412,-32.22098379114836,29.907803,29.925615,29.889233,-5.951984376260953,-7.94609412254711,-28.20624695417954,11.073788,12.130613,10.052108,SOLAR_LIKE,2457787.2934440165,False,1987A,0.059332207
5515089718649940480,125.32349303729924,-49.39854478895771,76.74052,76.79973,76.66951,-5.81312633712605,-75.91723011362359,-9.569653606629071,13.698473,14.771542,12.672135,SOLAR_LIKE,2457584.1535391826,False,1987A,0.21235798
4977776631171372160,2.0985286923849715,-48.29825200641842,32.509167,32.542477,32.48397,9.815784015270765,-7.804084303399739,-30.00191207969358,14.685334,16.548828,13.394466,SOLAR_LIKE,2457234.405850029,False,1987A,0.09541055
4978872431946648192,8.093740074913965,-47.22670252550503,35.10608,35.133198,35.073364,8.183595012599653,-9.079932830240791,-32.915886661720606,14.621346,16.26588,13.38703,SOLAR_LIKE,2457495.2491075997,False,1987A,0.09757543
4986885500889922304,13.34921985479899,-41.24065800326051,30.2047,30.229898,30.18088,3.792647598151234,-6.287103304085067,-29.302105780673703,12.325895,13.607225,11.198823,SOLAR_LIKE,2457458.318413733,False,1987A,0.07993907
4987736729049009024,16.89727648710878,-41.76660062108189,33.61214,33.63185,33.594807,3.095191085158149,-8.112923328524314,-32.473688290312,13.256759,14.689962,12.073786,SOLAR_LIKE,2457816.689910961,False,1987A,0.06041154
4987736729049009152,16.89853443336486,-41.76736603336126,33.604584,33.636066,33.57499,3.0943040720985664,-8.111765401636898,-32.46623954204787,12.728051,14.080153,11.5751095,SOLAR_LIKE,2457813.684093823,False,1987A,0.09960346
5301921936171751168,128.25215062975255,-61.11372381067865,153.34332,153.56808,153.09215,16.61158749065453,-148.8303652504477,-32.994489332056006,12.721729,13.336902,11.974834,SOLAR_LIKE,2457641.662531158,False,1987A,0.7761493
5242249481627141504,149.8862790843272,-71.61545078147338,131.54103,131.85349,131.20735,44.13458073076981,-120.23528021508125,-30.016815653525295,14.733501,15.837733,13.690366,SOLAR_LIKE,2457391.000504551,False,1987A,1.0537027
5327575019917853056,136.87019781024395,-46.490285923723256,48.84076,48.86887,48.82159,-1.5656618304019503,-48.81121357405432,0.5914309709926364,13.126043,14.42223,12.002354,SOLAR_LIKE,2457043.1656983397,False,1987A,0.07710232
4158840442172717440,272.64839092893845,-8.3760386701406,150.14417,150.38945,149.88893,139.87024146477688,53.05930788568401,13.105172986315363,12.743663,13.449159,11.93017,SOLAR_LIKE,2457377.888331691,False,1054,0.816237
1302439147363430272,245.56358481830236,24.552817698442887,176.36435,176.7894,175.87498,96.08018943518346,86.91842989473457,119.67992620494998,11.087096,11.421561,10.583607,SOLAR_LIKE,2457373.7596290396,False,1054,1.4912089
6011392186336443392,237.94558980232534,-35.94569433297334,154.83308,155.26685,154.48041,140.54078060932807,-53.506107828713354,36.961533074515586,11.881741,12.721496,10.925409,YSO,2457379.266441318,False,1054,1.2825089
4180052117402761216,294.549472168666,-17.354618435192155,156.7407,157.00842,156.39893,137.97120228969743,56.32187370612494,-48.64968595290125,10.654051,11.059114,10.077532,SOLAR_LIKE,2457297.067509023,False,1054,0.9939568
